order_id,order_time,branch,staff,customer_id,customer_segment,item,qty,gross,discount,net_sales,cost,margin
O01156,2026-03-09 03:55:44.438373,Thonglor,Mek,C0360,new,Cocktail,3,660,20,640,328.25,311.75
O00098,2026-03-09 05:55:44.438373,Siam,Jane,C0289,active,Protein Shake,3,450,10,440,202.57,237.43
O01648,2026-03-09 06:01:44.438373,Siam,Nok,C0441,active,Set Menu,1,220,0,220,92.71,127.29
O02138,2026-03-09 06:20:44.438373,Siam,Bank,C0479,active,Craft Beer,1,260,20,240,117.74,122.26
O00404,2026-03-09 07:21:44.438373,Siam,Bank,C0083,at_risk,Classic Burger,1,90,30,60,31.19,28.81
O01594,2026-03-09 12:16:44.438373,Siam,Jane,C0152,active,Cocktail,1,90,10,80,41.9,38.1
O00226,2026-03-09 12:46:44.438373,Siam,Jane,C0420,active,Craft Beer,2,360,0,360,156.9,203.1
O00693,2026-03-09 14:20:44.438373,Siam,Mek,C0575,active,Protein Shake,1,120,10,110,55.99,54.01
O01386,2026-03-09 16:21:44.438373,Siam,Bank,C0178,new,Signature Latte,2,360,20,340,140.08,199.92
O00481,2026-03-09 17:08:44.438373,Siam,Bank,C0550,at_risk,Protein Shake,2,300,0,300,161.04,138.96
O00095,2026-03-09 17:10:44.438373,Siam,Jane,C0379,active,Cocktail,2,520,20,500,209.64,290.36
O00046,2026-03-09 19:33:44.438373,Thonglor,Mek,C0497,at_risk,Protein Shake,2,440,20,420,221.68,198.32
O02015,2026-03-09 19:44:44.438373,Siam,Ploy,C0334,active,Craft Beer,1,220,0,220,134.27,85.73
O02449,2026-03-09 19:57:44.438373,Ari,Tum,C0189,active,Craft Beer,1,120,0,120,51.94,68.06
O01000,2026-03-09 20:34:44.438373,Ari,Jane,C0279,active,Craft Beer,2,520,20,500,223.54,276.46
O01927,2026-03-09 22:14:44.438373,Ari,Mek,C0220,at_risk,Classic Burger,2,360,20,340,167.28,172.72
O02270,2026-03-10 03:03:44.438373,Thonglor,Jane,C0272,active,Classic Burger,2,360,0,360,145.63,214.37
O02472,2026-03-10 03:26:44.438373,Siam,Jane,C0072,new,Classic Burger,1,120,10,110,43.39,66.61
O01355,2026-03-10 03:55:44.438373,Siam,Jane,C0142,new,Cocktail,2,520,30,490,254.59,235.41
O02272,2026-03-10 04:59:44.438373,Siam,Mek,C0463,at_risk,Craft Beer,1,120,20,100,58.12,41.88
O00810,2026-03-10 05:36:44.438373,Ari,Tum,C0290,active,Craft Beer,2,300,10,290,137.39,152.61
O01449,2026-03-10 06:35:44.438373,Siam,Nok,C0344,active,Classic Burger,1,220,10,210,104.29,105.71
O00217,2026-03-10 07:23:44.438373,Thonglor,Ploy,C0143,at_risk,Set Menu,1,180,0,180,90.68,89.32
O01557,2026-03-10 08:12:44.438373,Thonglor,Ploy,C0513,active,Craft Beer,1,120,20,100,48.77,51.23
O01473,2026-03-10 09:18:44.438373,Siam,Ploy,C0103,at_risk,Cocktail,2,300,10,290,165.83,124.17
O00311,2026-03-10 10:07:44.438373,Thonglor,Ploy,C0560,new,Protein Shake,1,150,20,130,67.47,62.53
O00646,2026-03-10 11:17:44.438373,Siam,Nok,C0254,new,Craft Beer,1,120,0,120,55.91,64.09
O01761,2026-03-10 13:08:44.438373,Thonglor,Nok,C0681,new,Cocktail,3,540,10,530,255.08,274.92
O01676,2026-03-10 15:43:44.438373,Siam,Jane,C0486,active,Classic Burger,1,180,10,170,89.97,80.03
O00080,2026-03-10 16:19:44.438373,Thonglor,Nok,C0253,at_risk,Cocktail,3,450,30,420,159.86,260.14
O00607,2026-03-10 16:52:44.438373,Thonglor,Jane,C0256,new,Signature Latte,1,260,30,230,103.86,126.14
O00967,2026-03-10 17:22:44.438373,Ari,Tum,C0600,active,Set Menu,2,300,30,270,160.44,109.56
O00931,2026-03-10 17:44:44.438373,Siam,Mek,C0685,at_risk,Craft Beer,2,300,10,290,166.42,123.58
O02317,2026-03-10 18:24:44.438373,Siam,Ploy,C0490,active,Set Menu,1,180,0,180,71.93,108.07
O02254,2026-03-10 19:00:44.438373,Siam,Nok,C0163,active,Craft Beer,3,780,0,780,390.19,389.81
O02400,2026-03-10 19:38:44.438373,Thonglor,Bank,C0078,new,Signature Latte,2,440,20,420,222.86,197.14
O01786,2026-03-10 20:00:44.438373,Siam,Tum,C0146,active,Signature Latte,1,120,10,110,68.08,41.92
O00364,2026-03-10 21:25:44.438373,Siam,Ploy,C0333,active,Classic Burger,2,440,10,430,232.99,197.01
O00496,2026-03-10 22:56:44.438373,Siam,Nok,C0166,active,Cocktail,2,520,0,520,238.56,281.44
O00535,2026-03-10 23:24:44.438373,Thonglor,Bank,C0530,active,Set Menu,2,360,0,360,163.4,196.6
O02088,2026-03-11 01:04:44.438373,Thonglor,Mek,C0663,at_risk,Set Menu,2,360,20,340,173.0,167.0
O02099,2026-03-11 02:13:44.438373,Siam,Nok,C0124,new,Protein Shake,2,240,10,230,100.15,129.85
O01295,2026-03-11 02:30:44.438373,Thonglor,Ploy,C0635,at_risk,Cocktail,2,440,20,420,177.73,242.27
O00797,2026-03-11 03:28:44.438373,Thonglor,Jane,C0274,new,Craft Beer,1,180,0,180,73.08,106.92
O02020,2026-03-11 04:02:44.438373,Thonglor,Bank,C0419,active,Craft Beer,1,120,0,120,74.32,45.68
O02236,2026-03-11 04:47:44.438373,Thonglor,Mek,C0214,new,Cocktail,3,450,30,420,209.14,210.86
O02486,2026-03-11 06:46:44.438373,Thonglor,Nok,C0174,at_risk,Cocktail,2,360,10,350,186.67,163.33
O00959,2026-03-11 07:09:44.438373,Ari,Tum,C0476,at_risk,Protein Shake,1,90,30,60,25.44,34.56
O01746,2026-03-11 07:32:44.438373,Thonglor,Mek,C0518,new,Cocktail,1,90,30,60,25.54,34.46
O00563,2026-03-11 07:46:44.438373,Siam,Ploy,C0422,active,Signature Latte,1,180,30,150,61.19,88.81
O01848,2026-03-11 07:51:44.438373,Thonglor,Ploy,C0589,at_risk,Craft Beer,2,180,10,170,73.14,96.86
O00833,2026-03-11 08:32:44.438373,Thonglor,Nok,C0096,active,Classic Burger,1,260,0,260,108.59,151.41
O00814,2026-03-11 09:30:44.438373,Siam,Nok,C0236,active,Set Menu,1,260,0,260,156.73,103.27
O01590,2026-03-11 09:36:44.438373,Siam,Mek,C0303,active,Cocktail,2,360,30,330,154.82,175.18
O02146,2026-03-11 09:51:44.438373,Thonglor,Tum,C0302,new,Signature Latte,1,260,10,250,118.73,131.27
O02310,2026-03-11 10:45:44.438373,Ari,Tum,C0126,new,Cocktail,1,260,0,260,108.87,151.13
O01474,2026-03-11 11:03:44.438373,Siam,Ploy,C0038,active,Signature Latte,1,120,20,100,56.2,43.8
O01519,2026-03-11 11:19:44.438373,Thonglor,Nok,C0098,new,Protein Shake,3,360,30,330,200.6,129.4
O00303,2026-03-11 11:21:44.438373,Siam,Jane,C0602,at_risk,Craft Beer,2,440,30,410,215.62,194.38
O02250,2026-03-11 11:48:44.438373,Ari,Jane,C0390,active,Protein Shake,2,240,30,210,102.49,107.51
O00051,2026-03-11 12:23:44.438373,Ari,Mek,C0096,active,Cocktail,2,180,10,170,105.01,64.99
O00912,2026-03-11 12:31:44.438373,Ari,Ploy,C0300,at_risk,Signature Latte,1,90,30,60,31.49,28.51
O00795,2026-03-11 14:05:44.438373,Siam,Jane,C0677,at_risk,Craft Beer,2,520,10,510,212.31,297.69
O00444,2026-03-11 14:13:44.438373,Siam,Tum,C0550,new,Classic Burger,2,440,0,440,256.42,183.58
O02279,2026-03-11 14:22:44.438373,Ari,Mek,C0202,at_risk,Signature Latte,2,300,10,290,115.66,174.34
O00947,2026-03-11 16:32:44.438373,Thonglor,Nok,C0145,active,Classic Burger,1,150,20,130,60.29,69.71
O00718,2026-03-11 18:24:44.438373,Thonglor,Nok,C0016,new,Protein Shake,1,120,10,110,60.06,49.94
O01471,2026-03-11 19:36:44.438373,Thonglor,Bank,C0528,at_risk,Classic Burger,1,150,10,140,84.01,55.99
O02124,2026-03-11 20:11:44.438373,Thonglor,Tum,C0509,active,Protein Shake,2,360,0,360,170.14,189.86
O00526,2026-03-11 20:28:44.438373,Thonglor,Nok,C0559,active,Craft Beer,1,180,0,180,106.84,73.16
O01853,2026-03-11 20:35:44.438373,Ari,Jane,C0080,new,Cocktail,1,260,0,260,110.11,149.89
O00685,2026-03-11 20:39:44.438373,Siam,Nok,C0604,at_risk,Cocktail,1,120,10,110,67.77,42.23
O00682,2026-03-11 21:38:44.438373,Ari,Jane,C0333,active,Set Menu,2,360,30,330,157.21,172.79
O00168,2026-03-11 22:02:44.438373,Siam,Mek,C0166,active,Cocktail,3,270,30,240,95.73,144.27
O01523,2026-03-11 23:14:44.438373,Ari,Jane,C0257,new,Set Menu,1,180,30,150,79.44,70.56
O02011,2026-03-11 23:39:44.438373,Thonglor,Tum,C0450,active,Craft Beer,2,360,10,350,164.19,185.81
O00071,2026-03-11 23:44:44.438373,Ari,Mek,C0348,active,Craft Beer,2,440,20,420,182.65,237.35
O01226,2026-03-12 01:33:44.438373,Thonglor,Tum,C0150,active,Classic Burger,1,120,30,90,37.46,52.54
O00256,2026-03-12 02:11:44.438373,Thonglor,Bank,C0075,at_risk,Craft Beer,2,360,10,350,190.62,159.38
O01889,2026-03-12 03:09:44.438373,Siam,Tum,C0139,active,Set Menu,3,270,30,240,98.72,141.28
O00934,2026-03-12 03:10:44.438373,Thonglor,Tum,C0114,at_risk,Craft Beer,2,300,20,280,115.21,164.79
O01306,2026-03-12 03:11:44.438373,Ari,Tum,C0694,active,Cocktail,1,90,20,70,37.62,32.38
O02332,2026-03-12 03:33:44.438373,Thonglor,Tum,C0665,active,Protein Shake,1,150,30,120,50.98,69.02
O00772,2026-03-12 04:44:44.438373,Siam,Ploy,C0664,new,Cocktail,1,90,10,80,37.43,42.57
O02424,2026-03-12 04:49:44.438373,Ari,Jane,C0022,active,Signature Latte,2,180,10,170,93.42,76.58
O01317,2026-03-12 05:12:44.438373,Thonglor,Nok,C0450,new,Signature Latte,1,180,0,180,87.64,92.36
O01760,2026-03-12 06:55:44.438373,Ari,Nok,C0681,new,Protein Shake,2,240,0,240,111.87,128.13
O01165,2026-03-12 09:05:44.438373,Siam,Ploy,C0201,active,Craft Beer,2,520,30,490,261.91,228.09
O01278,2026-03-12 10:30:44.438373,Siam,Tum,C0047,at_risk,Set Menu,1,180,0,180,110.43,69.57
O00402,2026-03-12 11:18:44.438373,Thonglor,Nok,C0595,new,Craft Beer,1,180,10,170,88.98,81.02
O00813,2026-03-12 11:25:44.438373,Ari,Mek,C0619,active,Classic Burger,1,150,10,140,59.6,80.4
O01503,2026-03-12 14:24:44.438373,Thonglor,Ploy,C0242,active,Classic Burger,2,240,0,240,142.73,97.27
O01191,2026-03-12 16:17:44.438373,Thonglor,Jane,C0515,active,Signature Latte,1,220,0,220,114.77,105.23
O01280,2026-03-12 16:34:44.438373,Thonglor,Mek,C0530,at_risk,Cocktail,3,660,30,630,282.96,347.04
O00741,2026-03-12 16:36:44.438373,Siam,Mek,C0455,active,Classic Burger,1,180,0,180,107.1,72.9
O00359,2026-03-12 17:27:44.438373,Thonglor,Jane,C0339,new,Set Menu,2,240,0,240,127.05,112.95
O01659,2026-03-12 17:34:44.438373,Siam,Ploy,C0216,at_risk,Protein Shake,1,220,30,190,107.09,82.91
O01952,2026-03-12 18:03:44.438373,Ari,Bank,C0367,active,Protein Shake,2,520,20,500,215.38,284.62
O00396,2026-03-12 18:18:44.438373,Ari,Bank,C0029,active,Craft Beer,2,520,10,510,289.92,220.08
O00511,2026-03-12 20:13:44.438373,Ari,Nok,C0586,at_risk,Signature Latte,3,270,20,250,102.83,147.17
O01748,2026-03-12 21:26:44.438373,Ari,Nok,C0601,active,Cocktail,3,660,0,660,292.86,367.14
O00065,2026-03-12 21:45:44.438373,Siam,Jane,C0041,active,Protein Shake,2,240,0,240,104.41,135.59
O00245,2026-03-12 22:44:44.438373,Thonglor,Ploy,C0630,active,Set Menu,2,440,10,430,241.64,188.36
O01298,2026-03-12 22:47:44.438373,Thonglor,Jane,C0599,active,Cocktail,1,180,0,180,69.88,110.12
O01634,2026-03-12 23:13:44.438373,Siam,Nok,C0508,at_risk,Set Menu,1,150,10,140,54.38,85.62
O00464,2026-03-12 23:23:44.438373,Siam,Mek,C0089,active,Protein Shake,1,90,0,90,51.96,38.04
O00144,2026-03-13 00:38:44.438373,Siam,Ploy,C0690,active,Signature Latte,1,180,0,180,91.08,88.92
O02185,2026-03-13 01:25:44.438373,Ari,Bank,C0047,at_risk,Craft Beer,1,120,10,110,43.0,67.0
O02074,2026-03-13 01:30:44.438373,Thonglor,Mek,C0032,active,Cocktail,1,90,30,60,23.34,36.66
O00976,2026-03-13 02:46:44.438373,Ari,Nok,C0408,at_risk,Craft Beer,1,150,0,150,69.77,80.23
O01913,2026-03-13 03:43:44.438373,Ari,Bank,C0046,at_risk,Craft Beer,3,540,30,510,300.1,209.9
O00197,2026-03-13 04:17:44.438373,Ari,Jane,C0407,active,Set Menu,1,260,0,260,143.45,116.55
O02403,2026-03-13 05:18:44.438373,Thonglor,Nok,C0142,new,Craft Beer,1,180,10,170,91.44,78.56
O00053,2026-03-13 06:37:44.438373,Siam,Bank,C0445,at_risk,Classic Burger,1,260,30,230,136.83,93.17
O02111,2026-03-13 09:34:44.438373,Ari,Mek,C0637,active,Signature Latte,1,150,0,150,80.62,69.38
O01646,2026-03-13 10:15:44.438373,Siam,Ploy,C0571,active,Cocktail,3,360,10,350,206.67,143.33
O02201,2026-03-13 10:39:44.438373,Ari,Jane,C0241,active,Classic Burger,1,220,0,220,108.48,111.52
O00543,2026-03-13 12:09:44.438373,Ari,Bank,C0073,at_risk,Protein Shake,1,220,10,210,85.83,124.17
O00840,2026-03-13 12:25:44.438373,Ari,Ploy,C0303,new,Craft Beer,2,300,10,290,143.78,146.22
O01262,2026-03-13 14:01:44.438373,Thonglor,Tum,C0378,active,Signature Latte,3,660,30,630,317.82,312.18
O01200,2026-03-13 14:43:44.438373,Thonglor,Bank,C0637,active,Set Menu,1,260,20,240,119.57,120.43
O01376,2026-03-13 15:13:44.438373,Siam,Bank,C0271,active,Signature Latte,1,90,10,80,37.27,42.73
O01006,2026-03-13 16:51:44.438373,Siam,Jane,C0631,at_risk,Set Menu,1,220,0,220,130.69,89.31
O00066,2026-03-13 17:23:44.438373,Ari,Jane,C0558,new,Cocktail,1,90,0,90,43.08,46.92
O00589,2026-03-13 18:03:44.438373,Ari,Nok,C0479,new,Signature Latte,1,180,0,180,80.64,99.36
O02113,2026-03-13 18:37:44.438373,Ari,Jane,C0026,at_risk,Craft Beer,3,450,0,450,225.6,224.4
O00726,2026-03-13 20:17:44.438373,Thonglor,Ploy,C0389,active,Set Menu,3,660,0,660,304.38,355.62
O02206,2026-03-13 21:57:44.438373,Ari,Mek,C0552,active,Classic Burger,1,220,30,190,108.8,81.2
O01380,2026-03-13 22:58:44.438373,Thonglor,Bank,C0357,active,Classic Burger,1,120,10,110,50.21,59.79
O02215,2026-03-13 23:42:44.438373,Thonglor,Ploy,C0092,active,Craft Beer,2,440,30,410,160.18,249.82
O01953,2026-03-14 00:03:44.438373,Ari,Bank,C0133,active,Cocktail,3,360,30,330,172.35,157.65
O01745,2026-03-14 00:15:44.438373,Ari,Tum,C0205,at_risk,Signature Latte,1,180,20,160,69.82,90.18
O01093,2026-03-14 02:13:44.438373,Ari,Bank,C0608,at_risk,Cocktail,1,90,10,80,37.66,42.34
O01845,2026-03-14 02:45:44.438373,Thonglor,Bank,C0329,at_risk,Classic Burger,3,660,20,640,379.66,260.34
O02371,2026-03-14 04:56:44.438373,Siam,Jane,C0430,active,Cocktail,3,360,0,360,219.1,140.9
O00112,2026-03-14 05:00:44.438373,Ari,Ploy,C0644,new,Set Menu,1,120,20,100,49.55,50.45
O00189,2026-03-14 05:18:44.438373,Siam,Mek,C0648,at_risk,Signature Latte,1,150,0,150,57.63,92.37
O01181,2026-03-14 07:56:44.438373,Thonglor,Tum,C0581,active,Classic Burger,1,120,0,120,72.4,47.6
O02163,2026-03-14 08:22:44.438373,Siam,Bank,C0105,active,Signature Latte,1,260,0,260,116.92,143.08
O01895,2026-03-14 09:02:44.438373,Ari,Nok,C0215,active,Set Menu,3,270,0,270,105.53,164.47
O00659,2026-03-14 09:28:44.438373,Thonglor,Mek,C0283,active,Signature Latte,1,180,0,180,88.13,91.87
O01189,2026-03-14 09:39:44.438373,Siam,Ploy,C0093,active,Protein Shake,1,260,10,250,115.01,134.99
O00213,2026-03-14 10:02:44.438373,Siam,Bank,C0648,at_risk,Cocktail,1,120,0,120,69.27,50.73
O01140,2026-03-14 11:30:44.438373,Siam,Mek,C0419,new,Protein Shake,2,440,10,430,210.07,219.93
O00201,2026-03-14 11:51:44.438373,Thonglor,Bank,C0452,new,Cocktail,2,180,0,180,76.4,103.6
O01851,2026-03-14 12:15:44.438373,Thonglor,Ploy,C0663,new,Craft Beer,1,260,0,260,159.83,100.17
O01884,2026-03-14 12:54:44.438373,Ari,Tum,C0254,active,Cocktail,2,440,0,440,264.31,175.69
O00620,2026-03-14 13:39:44.438373,Siam,Bank,C0611,active,Set Menu,1,90,10,80,38.62,41.38
O02073,2026-03-14 13:59:44.438373,Ari,Jane,C0246,active,Signature Latte,2,520,0,520,273.52,246.48
O02368,2026-03-14 15:15:44.438373,Thonglor,Mek,C0199,at_risk,Signature Latte,2,240,20,220,106.3,113.7
O01310,2026-03-14 15:27:44.438373,Siam,Ploy,C0633,new,Signature Latte,1,260,0,260,133.5,126.5
O00837,2026-03-14 18:30:44.438373,Siam,Bank,C0128,active,Signature Latte,2,300,10,290,113.06,176.94
O00628,2026-03-14 19:36:44.438373,Siam,Nok,C0069,new,Craft Beer,1,90,20,70,29.61,40.39
O01452,2026-03-14 20:35:44.438373,Siam,Bank,C0421,active,Classic Burger,1,120,0,120,69.63,50.37
O01431,2026-03-14 22:27:44.438373,Ari,Bank,C0012,at_risk,Classic Burger,1,180,0,180,68.51,111.49
O01103,2026-03-14 23:28:44.438373,Ari,Tum,C0373,active,Set Menu,2,300,0,300,161.89,138.11
O02301,2026-03-14 23:39:44.438373,Ari,Nok,C0690,active,Cocktail,2,360,20,340,194.68,145.32
O01931,2026-03-15 00:18:44.438373,Ari,Tum,C0239,active,Cocktail,1,180,30,150,75.33,74.67
O01792,2026-03-15 01:29:44.438373,Ari,Tum,C0543,new,Classic Burger,1,260,10,250,97.08,152.92
O01705,2026-03-15 02:30:44.438373,Thonglor,Mek,C0698,new,Classic Burger,3,450,0,450,229.78,220.22
O02230,2026-03-15 03:08:44.438373,Ari,Bank,C0598,active,Cocktail,1,120,30,90,49.84,40.16
O01983,2026-03-15 03:59:44.438373,Siam,Nok,C0498,active,Craft Beer,1,260,20,240,128.31,111.69
O00107,2026-03-15 04:06:44.438373,Ari,Ploy,C0529,active,Protein Shake,1,150,0,150,73.77,76.23
O01605,2026-03-15 04:09:44.438373,Thonglor,Nok,C0074,at_risk,Set Menu,2,360,0,360,195.79,164.21
O01559,2026-03-15 04:21:44.438373,Ari,Tum,C0508,new,Protein Shake,1,220,30,190,85.72,104.28
O01838,2026-03-15 05:24:44.438373,Ari,Ploy,C0689,active,Classic Burger,2,300,20,280,126.3,153.7
O00466,2026-03-15 09:14:44.438373,Ari,Nok,C0227,at_risk,Classic Burger,1,180,20,160,87.18,72.82
O02098,2026-03-15 10:51:44.438373,Siam,Tum,C0628,at_risk,Craft Beer,1,150,30,120,70.67,49.33
O00292,2026-03-15 11:37:44.438373,Thonglor,Jane,C0062,at_risk,Cocktail,1,90,30,60,31.34,28.66
O02381,2026-03-15 11:48:44.438373,Siam,Jane,C0205,active,Set Menu,2,240,10,230,122.05,107.95
O01561,2026-03-15 11:53:44.438373,Ari,Ploy,C0206,at_risk,Protein Shake,2,300,0,300,128.17,171.83
O01944,2026-03-15 12:54:44.438373,Siam,Bank,C0552,active,Craft Beer,3,660,0,660,397.26,262.74
O00038,2026-03-15 14:18:44.438373,Siam,Tum,C0054,active,Set Menu,3,360,0,360,139.44,220.56
O01647,2026-03-15 14:35:44.438373,Thonglor,Jane,C0369,active,Craft Beer,1,220,0,220,131.96,88.04
O02343,2026-03-15 14:56:44.438373,Siam,Ploy,C0484,at_risk,Set Menu,1,260,20,240,134.47,105.53
O01823,2026-03-15 15:20:44.438373,Siam,Jane,C0130,active,Craft Beer,1,150,0,150,73.05,76.95
O01902,2026-03-15 15:32:44.438373,Thonglor,Ploy,C0062,at_risk,Protein Shake,1,260,20,240,130.12,109.88
O01172,2026-03-15 16:36:44.438373,Siam,Nok,C0317,active,Set Menu,2,240,20,220,121.1,98.9
O00771,2026-03-15 17:06:44.438373,Thonglor,Jane,C0496,active,Classic Burger,2,300,20,280,173.33,106.67
O00541,2026-03-15 17:57:44.438373,Thonglor,Ploy,C0193,active,Set Menu,1,220,0,220,87.07,132.93
O02120,2026-03-15 18:06:44.438373,Ari,Ploy,C0538,at_risk,Set Menu,1,120,10,110,43.3,66.7
O01812,2026-03-15 18:24:44.438373,Thonglor,Mek,C0216,new,Craft Beer,1,120,0,120,46.76,73.24
O01385,2026-03-15 19:22:44.438373,Thonglor,Tum,C0304,at_risk,Set Menu,1,180,20,160,63.42,96.58
O01367,2026-03-15 20:26:44.438373,Ari,Bank,C0460,active,Cocktail,3,540,10,530,274.63,255.37
O01867,2026-03-15 21:26:44.438373,Ari,Nok,C0301,active,Cocktail,2,440,30,410,216.12,193.88
O02151,2026-03-15 22:05:44.438373,Thonglor,Ploy,C0202,active,Cocktail,1,150,0,150,78.66,71.34
O01695,2026-03-15 23:00:44.438373,Thonglor,Tum,C0176,at_risk,Cocktail,2,240,10,230,134.67,95.33
O01968,2026-03-16 00:26:44.438373,Siam,Tum,C0031,new,Craft Beer,1,180,10,170,100.44,69.56
O01118,2026-03-16 01:03:44.438373,Ari,Tum,C0501,new,Classic Burger,1,150,20,130,73.08,56.92
O02141,2026-03-16 01:13:44.438373,Thonglor,Ploy,C0314,at_risk,Set Menu,1,220,20,200,102.55,97.45
O01248,2026-03-16 01:27:44.438373,Ari,Nok,C0525,active,Protein Shake,1,180,30,150,67.04,82.96
O00867,2026-03-16 01:44:44.438373,Siam,Bank,C0285,active,Classic Burger,2,440,0,440,168.9,271.1
O00669,2026-03-16 02:26:44.438373,Ari,Jane,C0663,active,Set Menu,3,270,20,250,108.55,141.45
O00730,2026-03-16 04:12:44.438373,Ari,Jane,C0271,active,Craft Beer,2,360,0,360,189.14,170.86
O02354,2026-03-16 06:23:44.438373,Siam,Tum,C0415,at_risk,Signature Latte,3,450,30,420,251.11,168.89
O02334,2026-03-16 07:13:44.438373,Ari,Mek,C0012,active,Set Menu,2,180,30,150,83.12,66.88
O01672,2026-03-16 07:17:44.438373,Thonglor,Mek,C0320,active,Classic Burger,1,180,30,150,89.38,60.62
O00489,2026-03-16 10:11:44.438373,Thonglor,Nok,C0070,at_risk,Classic Burger,2,240,0,240,99.1,140.9
O00819,2026-03-16 10:25:44.438373,Siam,Jane,C0405,active,Set Menu,3,660,0,660,305.0,355.0
O01999,2026-03-16 10:47:44.438373,Siam,Nok,C0186,active,Cocktail,2,240,10,230,118.65,111.35
O01287,2026-03-16 11:11:44.438373,Siam,Mek,C0151,at_risk,Craft Beer,1,90,20,70,40.43,29.57
O00134,2026-03-16 11:29:44.438373,Siam,Ploy,C0620,new,Craft Beer,1,120,10,110,63.68,46.32
O00273,2026-03-16 11:36:44.438373,Siam,Bank,C0586,new,Classic Burger,1,150,10,140,68.02,71.98
O01821,2026-03-16 12:43:44.438373,Siam,Tum,C0133,active,Set Menu,1,220,30,190,97.22,92.78
O00023,2026-03-16 13:01:44.438373,Siam,Mek,C0511,active,Classic Burger,2,300,20,280,128.3,151.7
O01693,2026-03-16 13:11:44.438373,Ari,Jane,C0505,at_risk,Craft Beer,2,240,10,230,108.46,121.54
O01585,2026-03-16 13:50:44.438373,Siam,Ploy,C0017,active,Classic Burger,3,270,0,270,132.84,137.16
O02411,2026-03-16 14:25:44.438373,Siam,Bank,C0092,new,Set Menu,3,450,0,450,199.95,250.05
O01413,2026-03-16 16:27:44.438373,Siam,Mek,C0071,active,Signature Latte,1,260,20,240,100.01,139.99
O01074,2026-03-16 20:33:44.438373,Siam,Jane,C0093,active,Craft Beer,2,180,20,160,73.95,86.05
O01411,2026-03-16 21:23:44.438373,Siam,Bank,C0294,active,Protein Shake,3,540,30,510,239.64,270.36
O00667,2026-03-16 23:49:44.438373,Siam,Jane,C0517,new,Classic Burger,2,520,20,500,286.24,213.76
O01370,2026-03-17 02:32:44.438373,Thonglor,Bank,C0046,at_risk,Cocktail,3,360,20,340,203.13,136.87
O01937,2026-03-17 02:43:44.438373,Ari,Nok,C0111,at_risk,Cocktail,1,220,0,220,105.32,114.68
O02268,2026-03-17 02:46:44.438373,Siam,Bank,C0510,new,Cocktail,1,260,20,240,96.14,143.86
O00173,2026-03-17 04:17:44.438373,Ari,Mek,C0662,active,Signature Latte,2,440,30,410,220.62,189.38
O01618,2026-03-17 05:42:44.438373,Siam,Mek,C0568,new,Craft Beer,2,440,0,440,252.14,187.86
O02191,2026-03-17 06:21:44.438373,Thonglor,Jane,C0400,new,Protein Shake,1,120,10,110,43.68,66.32
O00278,2026-03-17 07:14:44.438373,Thonglor,Ploy,C0247,new,Set Menu,3,660,0,660,277.09,382.91
O00439,2026-03-17 10:31:44.438373,Ari,Tum,C0369,active,Cocktail,1,120,20,100,48.65,51.35
O00622,2026-03-17 11:00:44.438373,Thonglor,Ploy,C0568,active,Signature Latte,1,90,0,90,52.44,37.56
O00013,2026-03-17 11:10:44.438373,Ari,Mek,C0461,active,Signature Latte,2,240,10,230,116.25,113.75
O01888,2026-03-17 12:53:44.438373,Thonglor,Bank,C0413,at_risk,Classic Burger,1,260,0,260,110.27,149.73
O02306,2026-03-17 13:38:44.438373,Siam,Nok,C0123,active,Craft Beer,1,260,0,260,135.01,124.99
O00695,2026-03-17 13:42:44.438373,Siam,Bank,C0307,new,Set Menu,2,520,20,500,291.4,208.6
O01508,2026-03-17 13:47:44.438373,Siam,Tum,C0650,at_risk,Signature Latte,1,90,0,90,35.61,54.39
O02140,2026-03-17 13:56:44.438373,Siam,Jane,C0621,at_risk,Classic Burger,3,780,0,780,317.28,462.72
O02087,2026-03-17 15:13:44.438373,Siam,Bank,C0057,active,Cocktail,2,440,0,440,198.57,241.43
O00536,2026-03-17 17:28:44.438373,Siam,Tum,C0396,active,Set Menu,1,220,20,200,91.64,108.36
O00075,2026-03-17 18:11:44.438373,Thonglor,Bank,C0138,at_risk,Craft Beer,1,180,0,180,105.65,74.35
O00570,2026-03-17 19:11:44.438373,Siam,Ploy,C0208,at_risk,Signature Latte,1,260,0,260,139.08,120.92
